,Establishment,Rating,Review Count,Address,countryCode,District,Star Rating,Distance,Level,type,image
719,Apartment,9.6,114,Charvátova 3,cz,Prague 1,3,0.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/120599543.jpg?k=9c2ba5fb2d7747cee083810e591664c44796168277a9fa48c1ae40be73d29f7e&o=
720,Apartment,9.7,121,13 Krakovská B,cz,Prague 1,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/320479267.jpg?k=c40484163ffc91c4a544f452a5f1895fe992df32aef9df4020d17b01639117a4&o=
721,Residence,9.4,221,Zborovska 1200/6 ,cz,Prague 5,4,1.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/334666125.jpg?k=7b0a8518153f231472174129ff76fa88f1787d999b92cff6159f2918a9a0299c&o=
722,Apartment,9.8,98,Vlašská 7,cz,Prague 1,3,1.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/202948693.jpg?k=4e2c892af08cfe306f6cc45ffa9bc1f0bc0b7e34616f91d35ccaac554623ab3d&o=
723,Apartment,9.3,7,1128 Táboritská,cz,Prague 3,3,2.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/374165331.jpg?k=13317ca69a8490aa0017a05fd7de75c13e99fd8fa4981c342d1a49f958ec17ca&o=
724,other,9.8,50,27 Štěpánská,cz,Prague 1,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/349448314.jpg?k=6ae7c7f45b78c6b4f6a109f99c762c68c026c84a9167788f16b7ce0681547231&o=
725,Apartment,9.7,18,Soukenická 1196/11,cz,Prague 1,3,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/177332900.jpg?k=a972fb31bbca89d24cc72a41dae9f70510fdeb85fd96f7f976629dd8f9da52ae&o=
726,Apartment,0.0,0,Smetanovo nábřeží 197/26,cz,Prague 1,4,0.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/84881098.jpg?k=6a98750eb12aa9982a7fd7a65af5a71cb07d036c9a6520d9353c1b6b5b49210f&o=
727,Apartment,0.0,107,Veleslavínská 150/44 Apartment No. 2,cz,Prague 6,3,5.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/350517152.jpg?k=47ce9385134c26c79dbc17a45d01e5f6062cec98bf2167ea5a77821db05dcea3&o=
728,Apartment,10.0,1,14 V Jirchářích,cz,Prague 1,3,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/414729877.jpg?k=d482b7402a9ac55906e2d62004a188fccf792b041a3916eae0dce6a81921ca68&o=
729,Apartment,9.3,104,Kubelíkova 40 Apt. 6,cz,Prague 3,3,2.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/257799729.jpg?k=74b83670d23d9f0a64d9ec28c0d249a17f51fa3759a2305045166b49f67ec4b8&o=
730,Apartment,0.0,129,Zakouřilova 79,cz,Prague 11,3,8.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/88044312.jpg?k=c05ca2b4a6bb1a99ed5b0c808aeb13509c44b40b54958a8b2fe90e316eb1c51a&o=
731,other,0.0,22,14 Svornosti,cz,Prague 5,3,0.002,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/117877637.jpg?k=3b589733860a2c7f10360f4019d0e30e94760be1c35fa2543026755935d9b6fd&o=
737,Apartment,9.6,82,V Kolkovně 5,cz,Prague 1,4,0.25,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/50073372.jpg?k=e031f732ca725587f56a0ecd169738b74195828fc1ee701730676118e5de16fc&o=
748,Apartment,9.8,166,Rybná 668/2,cz,Prague 1,3,0.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/133526276.jpg?k=056612a2bb3d02b13c1d2156b05d51878971fa4f6f5ce3cbffaf3ed186c27f44&o=
751,Apartment,0.0,66,Belgicka 12,cz,Prague 2,4,0.002,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/417021892.jpg?k=5eb2831c716e4f2843ffd02c98df68710501f65d17234cbe09fb1d325ef449ce&o=
780,Apartment,9.6,19,Benediktska 11,cz,Prague 1,3,0.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/247194263.jpg?k=e013f111bfdf3d1fdf09051a4cec6bf749dc4c41095c895d0c602667fef8a4ae&o=
789,Apartment,10.0,15,Elišky Krásnohorské 6,cz,Prague 1,3,0.4,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/240280333.jpg?k=699e73d483593d4a6bad1ce23260c9fb06d740bc4001c7a83f949b7d9ee3c4c8&o=
794,Hotel,0.0,65,Jeseniova 49,cz,Prague 3,4,2.9,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/27920007.jpg?k=20558648d513e12d153fe3028b4a4ad2191b343888c8df0f436752db00ce31d4&o=
802,other,0.0,11,Navratilova 16,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/124254110.jpg?k=992c76cfa40d44e39efcd499b2b5bae470d572f61192b8b494d1660295d5a79c&o=
803,Apartment,9.4,65,Ruzova 10,cz,Prague 1,4,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/239940832.jpg?k=ccb7a73145253a7b562e1e0b8996393737b811ac1996b4e4979c9bfc5543a448&o=
816,Apartment,0.0,71,Hněvkovská 21,cz,Prague 11,3,7.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/61375260.jpg?k=16b9957b75467f69100e40de920c42119b04a47548fab050f5b5964be8a9f326&o=
827,Apartment,0.0,239,Nad Dálnicí 1271,cz,Prague 5,3,15.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/115965517.jpg?k=913a2d5dd0f390661687ccd9b459e6999b5133072a995b47b5e02cb752cdba00&o=
828,Apartment,9.9,74,Krakovská 13,cz,Prague 1,4,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/367745807.jpg?k=71057d3b8f62f0b7bc129c5a4a7276d6e99778b0b39c6be28d9cefcc83f53016&o=
831,Apartment,9.4,23,Dlouhá 38,cz,Prague 1,3,0.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/356462714.jpg?k=c9373593796d3c957e140c0d6ff75aff4ff281b6c0f8e312b9d1e31377ff1951&o=
835,other,9.8,13,Husitská 114 2. poschodí,cz,Prague 3,3,2.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/219586630.jpg?k=b9cab88b6363a8b3565f3828b8e7a9d8f2381e4a11087f5993a8fdeb4b954708&o=
836,Apartment,9.5,60,Voršilská 143/4,cz,Prague 1,3,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/130785556.jpg?k=c0b0cdffe0ea8e70d70ab76b17247f3a9b574f03863d1310792d70f5ccabc262&o=
837,Residence,0.0,13,18 Soukenická,cz,Prague 1,4,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/280071638.jpg?k=48720198f6e5ff29b47e87d8759187128c756f85ac5a7835b71487ce8963af17&o=
838,Hotel,0.0,102,Uralská 688/5,cz,Prague 6,3,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/372100543.jpg?k=a9be3110eefa3d5be8b80e5f4a4fe7e5a528433f1a45be6e432ec39e366dfa91&o=
839,Hotel,0.0,1775,Biskupská 9,cz,Prague 1,4,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/15738255.jpg?k=33044494cf4482e67fc973d3c39ad743c75e9b70738ed3d358709de7dc81b600&o=
840,Apartment,0.0,55,15 Jateční Ground floor - Apartment 4,cz,Prague 7,0,2.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/262801719.jpg?k=f8a0b05979180aabb3e16e3ca6b7b482e03d90c52e3f597a75b6aa489253034c&o=
841,Apartment,9.6,30,9 Štupartská,cz,Prague 1,3,0.3,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/346376047.jpg?k=a6eaffa0566717658fa9f0a4e68538dd1562bdbe42b78e111da53b579ab780ea&o=
842,other,9.6,33,5 Na Zbořenci 3rd floor,cz,Prague 2,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/121235241.jpg?k=31e41414af3ec55883a997e4a7a98126aa805af8e98785687484f515c2212881&o=
843,Apartment,0.0,29,Malá Štěpánská 1928/11,cz,Prague 2,3,1.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/142619370.jpg?k=9f5b2f9bd7b9c9575f79b1c33b69b6ff93bdef0347b640562cacd53cedcf4eb8&o=
844,other,9.9,39,3 Masná,cz,Prague 1,0,0.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/299982502.jpg?k=04effb19e35dcdfdaa68acf3b231d84e1f9992343247451ca5da77ba0ad1f95a&o=
845,other,0.0,40,62 Ďáblická,cz,Prague,3,8.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/410446108.jpg?k=d6a898102200759bfa6f42fa31c214260cbaf1278be1f8e7a97f37cbc935afff&o=
846,other,0.0,63,29 Nekvasilova,cz,Prague 8,3,3.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/307190277.jpg?k=de7c87ad8ff32665d401bbffc808dee24d5d402f122ffbaf636607963b1ecb8e&o=
847,Apartment,0.0,160,18 Dobrovského,cz,Prague 7,3,1.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/180381389.jpg?k=148e5eac8f0f85488db7f1f4eb6dc60321e24f93b80cd644ee3ac8055c035ec4&o=
848,other,9.3,7,9 Na Folimance,cz,Prague 2,4,2.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/407003178.jpg?k=db36bd73220430963013e9be2f747b6b6bd420320a3abcb9d5d6922d61242873&o=
849,Apartment,9.5,88,104 Sokolovská,cz,Prague 8,4,2.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/175131840.jpg?k=b985ee40c34335599f1aabd3ad7f76c537b48f59b32468a5920211d9ea1d6246&o=
850,other,0.0,65,"Bieblova 5, Prague 5",cz,Prague 5,3,2.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/57391308.jpg?k=87ece3da27e359148e6a6888e575826f5cd0be6d26bf7ec61ffa77b9a7156efc&o=
851,Hotel,0.0,2201,Zitna 1319/33,cz,Prague 1,4,1.2,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/38854155.jpg?k=af84610ca8845fe65d92d1583531a853b34f9a135dad1bbcb03a6fcb8fff498f&o=
852,Apartment,0.0,2,Wenzigova 15,cz,Prague 2,3,0.002,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/119822231.jpg?k=8d27e343210fe14ff1b3cde2d130b62716b0b6d0ee1c2e0deff8109fff460dd0&o=
853,Apartment,9.5,65,7 Templová,cz,Prague 1,3,0.35,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/336340800.jpg?k=5da565ba4ddb5917a137ef7d1ebae622f08b4811c13081e95e2c0fcd608c75df&o=
854,other,9.8,329,Karlova 186/8,cz,Prague 1,3,0.45,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/354074047.jpg?k=f3c1b1f2517edbf081ad75c5e05c60c695f0f2b3cfafb2f4f7dfe17e8c9e4e2c&o=
855,other,10.0,1,15 Karlovo náměstí,cz,Prague 2,4,1.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/408834775.jpg?k=cf4a9c23f010f9658bcdb706de3065d935bb1ab45ba79506581ae0f7bede06ad&o=
856,Hotel,0.0,266,Primátorská 4/7,cz,Prague 8,3,4.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/321561133.jpg?k=58e9821754e4defec5f41cedf15a908263dc9e3f8c08412c051ee3a7d2f1f7e2&o=
857,other,0.0,91,100 Bělohorská,cz,Prague 6,3,3.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/211333030.jpg?k=65dfae931d73c93b5a4e7d8d0e26fd4dd6c70c3d1103281a9eef05ba2229f3a9&o=
858,other,0.0,10,"5 Na Proseku přízemí, byt č.1",cz,Prague 9,3,6.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/404845205.jpg?k=64e42a28f95bbfe9343c2820f6a7b172fb2fcafe2e3051d908aa621217f19954&o=
859,other,9.3,14,4 Staromlýnská,cz,Prague 9,3,6.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/390653274.jpg?k=cd17a9e60bab42c03991b27e0b08e55f549c0dfbb122d2c430fce445ee32ad5f&o=
860,other,9.4,101,Slovenská 23,cz,Prague 2,3,2.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/338938588.jpg?k=18ae24323a4d837400a9359a50dad62b0570cda52664987d35939982e2e66105&o=
861,Apartment,9.5,139,19 Národní,cz,Prague 1,3,0.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/211876133.jpg?k=28cff3a8c88013c9a4cfea82900ab53398d370c0352f697d1e6b16dc65306a29&o=
862,Hotel,0.0,1286,Schwaigerova 3,cz,Prague 6,4,0.002,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/113760634.jpg?k=17426ca361eb4b307fe66cfa0c24fef70a0e19f5509844ca9a8ae2af2ec6bc68&o=
863,other,9.6,785,Ve Smečkách 14,cz,Prague 1,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/55013828.jpg?k=01dbe9f6379a91578bc5a72ce67a6bb0fc90ea399bbc6451fa75229b4b92f89a&o=
864,Apartment,0.0,27,6 Na Poříčním právu,cz,Prague 2,3,1.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/188568061.jpg?k=42fcf688d14330b49b7aa44cf7b08abd7e8dde93eaafc1f6b2e1210596b6b333&o=
865,other,10.0,11,15 Sněmovní,cz,Prague 1,3,1.3,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/369553749.jpg?k=671a2dad4b1cf3fb828cf7d566d2339d87ccf235a899aa8b6ffa61fb18565fe5&o=
866,Hotel,0.0,290,Novozámecká 284,cz,Prague,3,10.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/309647903.jpg?k=401d14d86061ca2f9ad3c8dfbb2812549e8fac96ec711f7bbdb0defd6b455a22&o=
867,Apartment,9.4,54,40 Dlouhá,cz,Prague 1,4,0.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/356701081.jpg?k=62caefc2942b5b903f4c8eef4cce6c7c61ddccd70887b6e10cafc31d6338b8e1&o=
868,other,9.3,55,Obvodová 527/10,cz,Prague 9,3,6.9,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/39350831.jpg?k=8824ffd0da2800ab57717bd904e9e717dddabecac3e38656449bcf5cfaeeee90&o=
869,other,9.4,35,Voříškova 39,cz,Prague 6,2,4.7,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/64548548.jpg?k=56a4698d05662a3ae201597bff586b9efd7e48f6223d90812b47581651f608e8&o=
870,Apartment,9.5,16,3 Dlážděná,cz,Prague 1,3,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/351450153.jpg?k=82bd6e3e50313200fe894f16098ec3ba3a99d28d4b59c5cb5d83a1d9f4536dc6&o=
871,Apartment,9.8,205,Staroměstské náměstí 27,cz,Prague 1,4,0.1,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/41356338.jpg?k=5507ff85399b77c4c655caa909d3db0205d321333759c0c730a8a0ab7a4be791&o=
872,Apartment,10.0,6,Štupartská,cz,Prague 1,4,0.25,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/393416696.jpg?k=2d66cd2482d7af5763e387b84a181fceffacb398e82d0773e93f8934f0c35dcc&o=
873,Apartment,9.7,22,72 Rubešova,cz,Prague 1,3,1.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/401616549.jpg?k=e86fa083c5adabfdb93d5234844f3dce475831f137ab7e3204e90c1ac7f983cb&o=
874,Apartment,9.9,76,Havelská 21,cz,Prague 1,4,0.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/134649375.jpg?k=511d34a833133ac3807cc0757f4a8f037c92aab83656c931735efb7b5c7e8be3&o=
875,other,9.3,903,Nerudova 21,cz,Prague 1,3,1.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/317891883.jpg?k=ac2f84b50822614dd427aaa8d3a65b965391812b0ea4e0de916f2a085c9b9c3d&o=
876,Apartment,9.8,85,Karolíny Světlé 21,cz,Prague 1,3,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/15270161.jpg?k=7440ae4b3592ae7dc712e8fd556b09dd6df70e581d3cae135175dbb7edbf8a07&o=
877,Apartment,9.5,64,Ve smeckach 24 4 floor,cz,Prague 1,4,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/236593817.jpg?k=433193fe108ad179425f78c8025b8e430f18a103a57a639ab7e7b75b70314e31&o=
878,Apartment,10.0,4,Ruzova 951/13,cz,Prague 1,4,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/401219428.jpg?k=973754b95c73bd726a76ac988770714f68c41bae6a8d5dd4db5763c5aef1b60d&o=
879,other,9.3,32,Koněvova 37,cz,Prague 3,3,2.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/264408253.jpg?k=78e68b371545d1b326c849a3bfce556470f323a930ba28b9f7306975c4ff3563&o=
880,other,0.0,0,Chodska 28,cz,Prague 2,4,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/132210650.jpg?k=c78bc4d435dc3818d434f65ec48f63b55ef4de213a0c00787d55a80a28864d8d&o=
881,Hotel,0.0,729,7 U Pruhonu 1276/36,cz,Prague 7,3,2.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/150471989.jpg?k=e85b94fc814b61037d4415ad2a1b18c28f5039e9085ccfc684cbd366f7893bdc&o=
882,Apartment,9.5,10,42 Kamenická,cz,Prague 7,3,1.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/144162474.jpg?k=32dea17d10830d6fb502818eaa101c228f812959048244d3fdc10f34a55aa787&o=
883,other,0.0,360,Nad štolou 951/10,cz,Prague 7,4,1.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/195127824.jpg?k=4205f24c990b22faaefbb7a0b609fd1124d6a5e6743521a8be54891d5aaa1628&o=
884,other,0.0,2,Revoluční 25,cz,Prague 1,4,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/118425900.jpg?k=bb1955d03ac65d04608b3cbbbc9568bedcabececff88a86fa163e3ff404d76d4&o=
885,other,0.0,2,Slezská,cz,Prague 2,3,2.3,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/411964985.jpg?k=55921a32f51e94bb5ff8dd3bf43693e291dc77051935afe37c85fe04b7de610c&o=
886,Apartment,9.6,266,Ve Smečkách 21 1. poschodí,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/266852583.jpg?k=ba2cd6011a98ea40af207474e2194a1e3de7ad11824e71622652a39cf469f3c2&o=
887,Hotel,9.3,93,42 Sokolská Praha 2,cz,Prague 2,3,1.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/424344060.jpg?k=ea1bf6bb960eb768b8505bd095650c128530b19740aa1eb43ef5f428abd955b8&o=
888,Apartment,10.0,3,39 Dlouhá,cz,Prague 1,3,0.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/279153216.jpg?k=42267374c1fd98f6e1d7dac5aac22196a1896241a78bbaeb220da2b32b21de06&o=
889,Apartment,9.7,8,1764 Nad Šárkou,cz,Prague 6,0,4.4,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/330097683.jpg?k=00c2ee7938888e0cd08c92283019486f6fcddb5afad88a583d5298407a7fb9c0&o=
890,Apartment,0.0,3,954/6 U Půjčovny,cz,Prague 1,0,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/406582753.jpg?k=37e18199e9298f45c30e6ef15db72d013887d5c9207330d71af4e5244c2ccec5&o=
891,other,10.0,2,144 Slezská,cz,Prague 3,3,3.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/169981285.jpg?k=21ef3331dc77f8a4ad08745675035575663c69195858dd4a9bb19afed7d9b262&o=
892,Apartment,9.9,60,Národní 17,cz,Prague 1,3,0.7,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/312881169.jpg?k=86aac93941053dd3d892e00666fad381625a5123b5145837e32652abc7cab26f&o=
893,other,0.0,2,18 Pernerova,cz,Prague 8,0,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/298996935.jpg?k=ba8135efcbb9cd95fcb85bbad2c1ca961b34e0748d1b7b19290271dab1fc3916&o=
894,other,10.0,10,11 Kováků,cz,Prague 5,3,2.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/379957829.jpg?k=a16c69917d3ba59d1a51479eeb14c3532895552fe3e27590c5212435a724466c&o=
895,other,9.5,5,595 Ve Smečkách,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/420785054.jpg?k=6921ed06182a062ad17dcf0db492b4e034105083eadb2095cbac015fa2d725a1&o=
896,Apartment,9.9,20,Malostranské náměstí 6/265,cz,Prague 1,4,1.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/125708370.jpg?k=00c99c281fd92b4e63f5c41ccc7c2171520bb6d97e605a821c53f867b6dc05b8&o=
897,Hotel,0.0,1207,Budějovická 15,cz,Prague 4,3,5.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/254427564.jpg?k=c90d4b112d5f09a41dadad23d306796239c26896feb8a08927da223af8ea7c98&o=
898,Apartment,10.0,5,Františka Křížka 460/13,cz,Prague 7,3,1.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/318486490.jpg?k=f41ab1b51cb5533bb1fa79ce7d18fa52466ee03941bf850ad235d0a354f8693f&o=
899,other,10.0,5,Anenská,cz,Prague 1,4,0.45,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/365632450.jpg?k=364d21f0320ea9da59a85c9422c11a4d7136d5eeca9b935e69dd49eb864159e6&o=
900,Hotel,9.8,430,4 Palackého,cz,Prague 1,4,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/348261120.jpg?k=943c22db1e5bba4fe7d2d2b1ed312019b33468425578eba993408c22b90e4b9f&o=
901,Apartment,9.6,7,Krakovská 1363/12,cz,Prague 1,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/69494276.jpg?k=7ed29c59b0eaa668db2b4e92eeaa0a5f4b5181501bae9ceca3da3109d2958637&o=
902,Apartment,9.7,9,7 Platnéřská,cz,Prague 1,4,0.4,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/335743602.jpg?k=626638e0e699ac7e0fe340219cade09a30ef29e039bc54ff34eb5ae85acc3dae&o=
903,other,9.9,2222,Na Kampe 508/15,cz,Prague 1,4,0.9,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/232482804.jpg?k=577d68c7268e11aecc67b55de7b2495113948c4e96f12f3d64e12fa091b6453c&o=
904,Apartment,9.6,20,3 Škroupovo náměstí,cz,Prague 3,3,2.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/124716342.jpg?k=10df7feae8ac06f3393229de6252bc291b456b3ce59d360171343751c2b882e6&o=
905,Apartment,10.0,3,Biskupcova,cz,Prague 3,0,0.003,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/414760357.jpg?k=8b8be3846e892df8c4696012cda38c76f2e26dee6780bc85f23a4bb0f930a721&o=
906,Apartment,9.8,15,10 Hradební,cz,Prague 1,4,0.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/390648321.jpg?k=34e8608d31d2164a467d5951e6cd43fe424c464c0c9ffb7b6c4ea3e73933c864&o=
907,Hotel,9.4,812,Aviatická,cz,Prague 6,0,11.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/216847357.jpg?k=9bfcb0b11d324e2c76952c96a640d0ffc0b08ee2080678de5545fe18317eb190&o=
908,other,0.0,115,17 Řeznická,cz,Prague 1,4,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/354359725.jpg?k=5a956cccbf88127222902985b6df8e5a297d70eaea360e68434e5720cd0f8bc8&o=
909,Residence,9.3,258,13 Václavská,cz,Prague 2,3,1.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/92922805.jpg?k=ac7f16c05b65e24044395e0fb9ff1367636408ff4fb0784ff568bf5450c04e3a&o=
910,Apartment,9.5,62,12 Petřínská 14,cz,Prague 5,3,1.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/302818941.jpg?k=cc5430a200466a3f1764954fbb54508459b9e551a7914b948eb04dbd28b1f36a&o=
911,Residence,9.4,223,7 náměstí Kinských,cz,Prague 5,3,1.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/174637725.jpg?k=fd49a61358339fcc0a00737cbbb75576f2a7dee847cf6e450eac26f08cdaacb6&o=
912,Residence,0.0,36,17 Krkonošská,cz,Prague 2,3,0.002,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/333073987.jpg?k=4280e114690609ec4f46e624ab47474e257262bdf2e4d9443b4bd3bf5973d22c&o=
913,Apartment,0.0,0,Ve Vrchu,cz,Prague 8,3,4.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/417824171.jpg?k=44b42fe7b7cf7597cb5b10c20e7d982a2e32b356b5b0c592e2e637d7728e30d1&o=
914,Apartment,0.0,77,Chotěšovská 678/4,cz,Prague 9,3,7.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/31058151.jpg?k=7de8f8f5e6224e26108408c9c2d5c490c521ea1c090f50242a9d8d2de3d2c90f&o=
915,other,0.0,235,Markova 10/594,cz,Prague 5,3,0.005,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/4173543.jpg?k=1a41aadafaad386cd9a65b3e706e25df58ef68fb1f27ee25aaa2f2a0e9b34e51&o=
916,other,0.0,66,"Legerova 1810/27, byt č13",cz,Prague 2,3,1.8,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/336638235.jpg?k=e766aa88af8fccb7b5c81b79fa011d959ffac0df42e9c43beec18f48ed7ce682&o=
917,other,9.4,8,5 Brodského,cz,Prague 11,3,8.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/398769248.jpg?k=f003df08eead9f751ec43290b1747f023dc124b8ae28e131a2dc44c364542631&o=
918,other,0.0,408,Nad Mazankou 1390/34,cz,Prague 8,3,5.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/162376383.jpg?k=3ecdcdf6eea9f135fc0ce97d7a6f4a4816b7ac25e74a4841d54f9201d4c1178f&o=
919,Apartment,9.6,18,19 Krakovská,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/364675625.jpg?k=7138b69e224f6394845388ff2ad0ead07fd43a424675930658d877cce00ada17&o=
920,Apartment,0.0,29,Horní,cz,Prague 4,3,3.6,L3,GOLD,https://cf.bstatic.com/xdata/images/hotel/square600/304478584.jpg?k=a87516050e097a0ddd95b4c9695c3b0f07c9d797aa0da7436bc5fa2f7f6d591f&o=
